@RELATION RAVDESSAngryMale
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {angry male,calm male,disgust male,fearful male,happy male,neutral male,sad male,surprised male}

@DATA
0.069909,0.005133,2.865280,0.222111,0.240657,0.556075,0.010228,0.083521,-35.107405,1.536820,0.370810,0.344916,-0.206150,0.225485,0.260450,-0.094484,0.079898,-0.118551,-0.034843,0.020236,-0.007481,0.009749,0.002722,0.057384,0.004310,0.007179,0.003842,0.105426,0.002024,0.004183,0.011975,0.020853,0.003898,0.039371,0.045561,0.007360,0.222973,0.059752,0.030764,0.396603,0.009227,0.078090,2.476430,0.729989,0.625661,0.390688,0.389728,0.268694,0.227765,0.249468,0.248137,0.248634,0.234354,0.255979,0.249354,0.013654,0.005834,0.052794,0.005997,0.008866,0.004351,0.048791,0.006115,0.007326,0.012753,0.022388,0.004319,0.011454,happy male
0.043681,0.010566,2.724560,0.197343,0.231551,0.349399,0.014929,0.055283,-31.753035,2.055810,0.302127,0.285686,-0.123062,0.053127,0.114046,0.003943,0.114071,0.026913,-0.073474,-0.081393,-0.127768,0.009108,0.002994,0.045939,0.007150,0.011671,0.005661,0.131653,0.000773,0.004759,0.017741,0.015549,0.007834,0.045824,0.038868,0.010380,0.411241,0.059721,0.034498,0.394911,0.011208,0.082586,3.195925,0.844513,0.589319,0.436560,0.465323,0.315929,0.289770,0.194548,0.247019,0.236239,0.197022,0.238679,0.225255,0.012397,0.005371,0.039430,0.007923,0.015266,0.008231,0.066436,0.001083,0.006417,0.020290,0.015974,0.013720,0.017402,happy male
0.062682,0.004877,2.732169,0.246968,0.235891,0.840197,0.005951,0.066216,-34.979564,1.615690,0.310353,0.056694,-0.107339,0.147275,0.160287,-0.016159,0.109654,-0.043315,0.011218,-0.004276,-0.041843,0.008804,0.003999,0.058033,0.017632,0.013664,0.011820,0.038617,0.001532,0.008326,0.012526,0.018230,0.007654,0.024676,0.037124,0.007319,0.507112,0.071881,0.033202,0.402292,0.003822,0.076350,2.928327,0.778758,0.637308,0.372248,0.447728,0.333310,0.265400,0.270510,0.289563,0.221274,0.177259,0.185618,0.169634,0.009605,0.006204,0.046848,0.024701,0.012163,0.012562,0.025273,0.002061,0.011319,0.009223,0.015973,0.012069,0.014469,happy male
0.052876,0.010477,2.587463,0.323689,0.246937,0.941752,0.005376,0.077740,-37.737788,1.142138,0.044694,0.094352,-0.149546,0.103015,0.086790,-0.005822,-0.120822,-0.086906,-0.144020,-0.006778,0.038878,0.008294,0.005448,0.035022,0.010947,0.010212,0.008308,0.033192,0.002631,0.004460,0.010431,0.011686,0.002981,0.017094,0.036788,0.014995,0.408707,0.071782,0.040185,0.540766,0.004790,0.099643,3.553973,0.406592,0.629541,0.347340,0.296761,0.288083,0.256306,0.296964,0.283335,0.224379,0.226513,0.220567,0.243681,0.010725,0.009516,0.028518,0.011865,0.008899,0.010965,0.028723,0.003150,0.004263,0.012056,0.009592,0.002666,0.008539,happy male
0.044055,0.014518,2.715103,0.304026,0.245061,1.316149,0.005632,0.163250,-35.210271,1.534656,0.124846,0.065111,-0.258037,0.061982,0.280183,-0.004333,0.050458,0.025291,-0.047285,0.076997,0.017168,0.006170,0.003708,0.025674,0.007886,0.017847,0.012886,0.038293,0.001698,0.005322,0.007752,0.009755,0.004957,0.016785,0.040074,0.014806,0.339269,0.085676,0.032115,0.613173,0.004907,0.181094,3.682433,0.669253,0.501820,0.313267,0.437075,0.268533,0.300837,0.238242,0.231709,0.173956,0.182827,0.176830,0.156292,0.006186,0.004073,0.021180,0.008959,0.018655,0.013472,0.026592,0.001749,0.007337,0.006768,0.008554,0.005838,0.008009,happy male
0.078225,0.010596,2.753357,0.201361,0.190547,0.817471,0.008942,0.120750,-34.565558,1.273366,0.090304,-0.002052,-0.381521,0.011781,-0.074541,-0.033280,-0.014871,0.007096,-0.060822,-0.070219,-0.032265,0.014338,0.005907,0.021001,0.008240,0.013505,0.013223,0.026042,0.002862,0.006365,0.011678,0.015125,0.008283,0.017719,0.054753,0.012868,0.480495,0.107498,0.059305,0.648837,0.008817,0.108260,3.734069,0.650820,0.723710,0.378131,0.381139,0.317467,0.254871,0.249640,0.271997,0.212868,0.246056,0.241910,0.250139,0.018633,0.010399,0.020043,0.012085,0.011289,0.014260,0.026325,0.005274,0.006788,0.014945,0.017608,0.010436,0.011905,happy male
0.073304,0.008133,2.568756,0.309588,0.255061,1.020068,0.006892,0.244016,-34.904756,1.538856,0.333688,0.110526,-0.042127,0.058196,0.045386,-0.036686,0.045504,0.070873,-0.020498,0.083530,0.022704,0.005900,0.001999,0.037817,0.015022,0.010596,0.008860,0.112349,0.002366,0.003484,0.007244,0.008510,0.005723,0.038552,0.063508,0.009258,0.404695,0.077548,0.040237,0.735078,0.005438,0.216402,3.081553,0.671817,0.573256,0.361597,0.365563,0.230976,0.265966,0.245970,0.208976,0.144689,0.200793,0.177080,0.159375,0.007529,0.003254,0.032432,0.018925,0.009751,0.013545,0.069098,0.005428,0.005435,0.007457,0.008436,0.009505,0.019792,happy male
0.071480,0.016530,3.044042,0.220750,0.232360,0.738586,0.008215,0.146146,-31.404324,1.592054,0.107546,0.157151,-0.287078,0.363390,0.023517,0.098862,-0.074113,-0.013920,-0.005439,-0.003345,0.029714,0.009816,0.003729,0.052485,0.006508,0.012619,0.005332,0.063871,0.002648,0.005576,0.012148,0.026974,0.003159,0.030266,0.046810,0.020906,0.287761,0.058072,0.028718,0.440793,0.007684,0.092155,2.219060,0.581511,0.514497,0.366974,0.423234,0.299589,0.295974,0.214196,0.226105,0.191249,0.169723,0.193623,0.248384,0.009504,0.005562,0.044501,0.005580,0.012640,0.006639,0.051302,0.004070,0.011077,0.011942,0.025816,0.003553,0.016300,happy male
0.058863,0.008178,2.692438,0.253193,0.226952,0.911582,0.011038,0.195188,-34.768308,1.588583,0.294689,0.205437,-0.266078,0.218354,0.071250,0.107299,0.100744,-0.004748,0.037378,0.017412,0.034607,0.012271,0.005293,0.042773,0.007215,0.011780,0.003805,0.083141,0.000965,0.004821,0.004964,0.024653,0.003644,0.030910,0.039844,0.008837,0.392758,0.104863,0.059140,0.621221,0.013234,0.156037,3.196340,0.572922,0.499077,0.236324,0.311552,0.211601,0.204150,0.234809,0.206741,0.190504,0.187380,0.175373,0.169389,0.015478,0.007834,0.032069,0.007298,0.009773,0.003376,0.062683,0.000940,0.004958,0.003516,0.020483,0.004556,0.018303,happy male
0.045255,0.014589,2.793344,0.268907,0.269043,0.411288,0.013849,0.051073,-34.121273,2.045393,0.364744,0.262934,-0.006490,0.149278,0.208435,0.118617,0.007854,0.069389,-0.029168,0.086703,0.078128,0.005112,0.002283,0.043662,0.010920,0.011583,0.005394,0.131377,0.001829,0.001877,0.005782,0.012832,0.003576,0.043819,0.046979,0.012080,0.347182,0.057908,0.036545,0.444275,0.010296,0.091243,2.640143,0.643509,0.439898,0.246235,0.277416,0.142414,0.193939,0.203778,0.164726,0.166634,0.163576,0.119607,0.124851,0.009049,0.003268,0.041312,0.015988,0.016061,0.006514,0.055056,0.005907,0.002361,0.006167,0.016851,0.007770,0.014120,happy male
0.043846,0.005980,2.554416,0.322695,0.263279,0.997119,0.005779,0.147292,-36.980661,1.406093,0.107791,0.144586,-0.135698,0.232238,0.190966,-0.017460,0.028252,0.002082,0.032097,0.069220,0.036036,0.007517,0.002853,0.038200,0.003757,0.008529,0.008520,0.110559,0.001312,0.006096,0.007466,0.012228,0.003300,0.037203,0.039693,0.008229,0.389893,0.058674,0.031415,0.512478,0.003912,0.159439,2.652052,0.475969,0.522478,0.294395,0.301320,0.261585,0.284683,0.206471,0.178648,0.217652,0.197818,0.154954,0.147728,0.009144,0.005176,0.033723,0.005095,0.007116,0.013645,0.061145,0.001536,0.008293,0.009109,0.013491,0.006630,0.017141,happy male
0.051082,0.004652,2.812078,0.226050,0.251871,0.456361,0.007923,0.057191,-34.451232,1.815480,0.305835,0.244341,-0.166648,0.220007,0.111223,0.086087,0.000533,0.094559,-0.027960,0.022355,-0.056767,0.012952,0.003655,0.073921,0.009237,0.015118,0.005368,0.135044,0.002628,0.005162,0.005490,0.011701,0.004541,0.047788,0.037514,0.005518,0.266714,0.076838,0.040326,0.472251,0.007444,0.060832,2.943082,0.836532,0.514852,0.243251,0.319123,0.227963,0.270045,0.238544,0.262487,0.197797,0.222035,0.157851,0.186779,0.020419,0.005008,0.060470,0.013957,0.016255,0.005672,0.075000,0.004654,0.007673,0.005752,0.010001,0.005264,0.017756,happy male
0.091597,0.007295,2.772718,0.254289,0.244338,0.731075,0.007762,0.121867,-35.609935,1.674413,0.416858,0.282643,-0.120595,0.124660,0.237210,-0.033767,0.033403,-0.038388,0.004945,-0.054869,0.051919,0.010186,0.003707,0.055716,0.006701,0.006672,0.004497,0.111797,0.002249,0.003268,0.009658,0.016347,0.001946,0.040110,0.077744,0.008078,0.341308,0.071575,0.035965,0.676032,0.006227,0.141170,2.519508,0.645785,0.676533,0.283514,0.328348,0.249498,0.247124,0.227431,0.196619,0.186242,0.179131,0.219730,0.229243,0.017676,0.008056,0.047215,0.010533,0.005925,0.006390,0.053094,0.003386,0.003001,0.011360,0.017366,0.002524,0.015409,happy male
0.045394,0.009875,2.743119,0.232755,0.250545,0.412493,0.011610,0.083667,-32.854509,2.258945,0.279910,0.355596,-0.056183,0.078544,0.171430,-0.048376,0.007520,0.003765,-0.061463,-0.030471,0.003571,0.006743,0.002723,0.119713,0.013416,0.010841,0.008921,0.115362,0.001170,0.003432,0.011557,0.014768,0.003080,0.056180,0.032865,0.007662,0.287293,0.072389,0.027775,0.407910,0.009222,0.093676,2.491691,0.730927,0.566378,0.302742,0.356577,0.249207,0.255868,0.229784,0.238125,0.203969,0.195957,0.224915,0.178621,0.010718,0.004261,0.054986,0.017093,0.013378,0.016971,0.063018,0.002895,0.004445,0.018073,0.017318,0.005503,0.018947,happy male
0.063076,0.006044,2.786046,0.241077,0.235149,0.754737,0.004575,0.065356,-34.841988,1.534910,0.300201,-0.011596,-0.299889,0.142009,0.118517,-0.008167,0.104970,-0.162486,0.024008,0.003149,-0.120305,0.018958,0.006967,0.057657,0.006815,0.011610,0.007356,0.039784,0.004288,0.010546,0.009186,0.013673,0.004474,0.023299,0.044522,0.008274,0.383431,0.080552,0.036386,0.388867,0.002605,0.066703,3.509889,0.753354,0.617019,0.404151,0.511468,0.315047,0.252548,0.244228,0.294961,0.231038,0.181622,0.188503,0.165365,0.020454,0.009048,0.038048,0.006087,0.012218,0.007417,0.026286,0.009150,0.011625,0.007769,0.010475,0.004251,0.010612,happy male
0.057404,0.010758,2.481495,0.277211,0.222831,1.014322,0.006723,0.119927,-37.470320,1.237011,0.146899,0.145519,-0.105778,0.101145,0.140650,-0.019678,-0.019253,0.016244,-0.074501,0.010765,-0.058669,0.017105,0.002630,0.043362,0.004023,0.006750,0.005978,0.052512,0.001943,0.003093,0.011895,0.018518,0.005901,0.024924,0.041368,0.012544,0.326550,0.111418,0.060021,0.591564,0.007372,0.124066,3.362360,0.507935,0.554304,0.309769,0.340194,0.227836,0.216745,0.243084,0.189870,0.170526,0.170129,0.200165,0.174026,0.023899,0.003889,0.028220,0.004351,0.005902,0.008114,0.037419,0.002600,0.002910,0.014115,0.013238,0.006339,0.015274,happy male
0.060722,0.016653,2.723197,0.287499,0.242020,1.259061,0.006569,0.272254,-33.605916,1.708159,0.262051,0.073896,-0.183704,0.041692,0.286972,0.044861,0.006012,0.064835,-0.020007,0.063813,0.017521,0.007474,0.002894,0.030922,0.013175,0.021639,0.011109,0.061539,0.001742,0.005063,0.006780,0.010325,0.005951,0.024017,0.041414,0.016074,0.481537,0.075568,0.037129,0.680301,0.006067,0.186321,3.207779,0.677104,0.667269,0.374345,0.441008,0.293205,0.325055,0.242515,0.257640,0.163691,0.207884,0.190467,0.178397,0.008153,0.003183,0.027878,0.018250,0.020897,0.012103,0.042808,0.002583,0.007654,0.006347,0.008371,0.007742,0.014468,happy male
0.063745,0.006550,2.994200,0.158264,0.162678,0.599382,0.018994,0.105448,-35.372122,1.333449,-0.149934,0.133877,-0.280021,0.163040,0.108868,0.019027,0.027141,0.008267,-0.163693,-0.074655,-0.123196,0.012221,0.005269,0.023318,0.009636,0.009398,0.007902,0.047543,0.004141,0.004359,0.010699,0.019544,0.007409,0.022019,0.052872,0.009268,0.383568,0.103970,0.056244,0.572336,0.035050,0.117773,4.102643,0.589671,0.645719,0.402314,0.357582,0.254379,0.240602,0.231326,0.246066,0.179269,0.216484,0.196698,0.241692,0.013523,0.006858,0.025327,0.011261,0.007636,0.007091,0.023812,0.007731,0.005758,0.015391,0.018460,0.009224,0.011526,happy male
0.058986,0.008287,2.697039,0.239834,0.238354,0.512521,0.008861,0.067556,-33.335236,1.909230,0.023976,0.065088,-0.081603,0.158610,0.212687,-0.022507,0.073506,0.068710,-0.130695,0.018937,-0.050085,0.008380,0.004024,0.030452,0.006917,0.009232,0.007047,0.102772,0.004488,0.005204,0.015344,0.026361,0.005845,0.036931,0.049671,0.009359,0.377518,0.068014,0.025901,0.422389,0.007164,0.080806,2.626174,0.829445,0.655575,0.450086,0.506722,0.272366,0.228875,0.235982,0.284831,0.177345,0.231213,0.200505,0.178668,0.012321,0.006812,0.025471,0.009558,0.011624,0.011202,0.060791,0.010417,0.005573,0.021954,0.028521,0.007628,0.017017,happy male
0.071480,0.016530,3.044042,0.220750,0.232360,0.738586,0.008215,0.146146,-31.404324,1.592054,0.107546,0.157151,-0.287078,0.363390,0.023517,0.098862,-0.074113,-0.013920,-0.005439,-0.003345,0.029714,0.009816,0.003729,0.052485,0.006508,0.012619,0.005332,0.063871,0.002648,0.005576,0.012148,0.026974,0.003159,0.030266,0.046810,0.020906,0.287761,0.058072,0.028718,0.440793,0.007684,0.092155,2.219060,0.581511,0.514497,0.366974,0.423234,0.299589,0.295974,0.214196,0.226105,0.191249,0.169723,0.193623,0.248384,0.009504,0.005562,0.044501,0.005580,0.012640,0.006639,0.051302,0.004070,0.011077,0.011942,0.025816,0.003553,0.016300,happy male
0.068219,0.007643,2.908137,0.255717,0.243774,1.069324,0.006046,0.217521,-33.608205,1.510939,0.238041,0.157626,-0.347720,0.264934,0.186693,0.030873,0.162919,-0.106935,0.018517,-0.057957,0.029574,0.007645,0.004441,0.038592,0.016194,0.021961,0.008636,0.044078,0.001741,0.003288,0.009460,0.020945,0.007949,0.023404,0.038462,0.008793,0.266410,0.074385,0.032529,0.548885,0.004572,0.132519,3.172935,0.560798,0.583415,0.336794,0.437448,0.197171,0.299656,0.190441,0.217820,0.241447,0.182559,0.198653,0.166774,0.006736,0.005682,0.034565,0.016958,0.016423,0.012669,0.041029,0.001945,0.002907,0.012418,0.017328,0.015653,0.012232,happy male
0.067414,0.010205,2.815451,0.295192,0.268185,0.625581,0.007874,0.103583,-35.329846,1.927919,0.388028,0.184280,0.010391,0.053432,0.184292,0.126381,0.045860,0.128785,-0.046184,0.111563,0.108966,0.006806,0.001446,0.054355,0.009896,0.011481,0.002170,0.114277,0.001128,0.002474,0.008289,0.013317,0.003053,0.040651,0.056911,0.011733,0.267255,0.072492,0.032352,0.652632,0.005507,0.174022,2.750292,0.573882,0.468934,0.273485,0.317735,0.213657,0.219351,0.268571,0.199324,0.206859,0.238633,0.196619,0.183001,0.006626,0.001888,0.049263,0.015765,0.013107,0.002236,0.048363,0.002232,0.002579,0.007310,0.017339,0.006492,0.013567,happy male
0.069164,0.006549,2.652207,0.316270,0.258057,1.158230,0.006771,0.184281,-36.181106,1.455277,0.184200,0.135920,-0.167598,0.194765,0.146791,-0.013341,-0.043944,-0.041656,-0.034898,-0.026878,-0.058613,0.006633,0.003259,0.033593,0.007844,0.010669,0.008095,0.113639,0.002221,0.006386,0.006898,0.010862,0.005075,0.037877,0.050531,0.008113,0.316043,0.067367,0.032290,0.567691,0.004835,0.151907,3.045918,0.424786,0.578279,0.296426,0.332110,0.213108,0.259729,0.222885,0.252304,0.225440,0.205616,0.248326,0.248150,0.010316,0.004892,0.027226,0.008975,0.011002,0.012007,0.081307,0.003605,0.010812,0.007614,0.013396,0.010919,0.022390,happy male
0.061187,0.006716,2.763055,0.242703,0.248809,0.616748,0.006793,0.072083,-34.540071,1.558455,0.224717,0.062919,-0.287126,0.142866,0.069557,0.215726,0.028420,0.145767,0.006907,0.074356,0.011652,0.007618,0.004379,0.039343,0.006915,0.012141,0.007548,0.165102,0.001850,0.003307,0.008955,0.011395,0.004454,0.049197,0.041178,0.007138,0.302273,0.070934,0.040287,0.447946,0.006288,0.067219,3.151522,0.630205,0.624705,0.390806,0.408455,0.260158,0.265191,0.259777,0.265527,0.229993,0.215678,0.183412,0.170209,0.007847,0.007340,0.029016,0.006023,0.013105,0.009424,0.071766,0.003394,0.002692,0.010363,0.011174,0.006483,0.017440,happy male
0.075985,0.010698,3.005717,0.212352,0.224353,0.652797,0.007686,0.123740,-33.137148,1.586497,0.167415,0.235477,-0.356448,0.095613,0.259292,-0.068983,0.125715,-0.030843,0.136842,-0.023954,0.088055,0.005401,0.001986,0.039945,0.004675,0.007383,0.010155,0.094730,0.002653,0.004053,0.013966,0.017258,0.004023,0.033723,0.052711,0.014017,0.244643,0.059446,0.029024,0.460199,0.006119,0.103865,2.533934,0.602761,0.607854,0.310225,0.411166,0.255901,0.261245,0.217514,0.172257,0.200013,0.164046,0.157701,0.187169,0.006181,0.002771,0.034253,0.006660,0.008756,0.011791,0.056902,0.003411,0.004532,0.014158,0.021188,0.005259,0.014920,happy male
0.034150,0.009171,2.796024,0.191313,0.236660,0.342769,0.025290,0.059944,-32.503519,2.031419,0.245091,0.335992,-0.033625,0.125772,0.229817,0.041327,0.125642,0.051141,0.049139,0.059196,-0.033768,0.004958,0.003142,0.040589,0.002070,0.007742,0.007130,0.134704,0.001850,0.008850,0.016626,0.012224,0.002355,0.044550,0.034934,0.008041,0.428812,0.062086,0.031331,0.453156,0.022223,0.089676,2.631721,0.812774,0.629803,0.293958,0.315154,0.305149,0.239566,0.193480,0.238280,0.147125,0.157972,0.160204,0.156698,0.009764,0.007809,0.032651,0.002363,0.011304,0.012193,0.062989,0.004347,0.012721,0.021760,0.013626,0.005419,0.015586,happy male
0.061519,0.006237,2.740616,0.239938,0.230042,0.851114,0.004735,0.067315,-34.674979,1.668842,0.169006,0.092832,-0.250454,0.201476,0.179618,-0.010841,0.067510,-0.099943,-0.044712,0.002272,-0.021716,0.009188,0.005507,0.040669,0.020371,0.017120,0.009782,0.028357,0.003281,0.006719,0.012019,0.014937,0.005628,0.019482,0.039706,0.006173,0.422418,0.076964,0.034543,0.371807,0.002382,0.069986,2.992791,0.752616,0.747177,0.411110,0.452078,0.360341,0.245947,0.296286,0.290590,0.254825,0.177944,0.151087,0.144300,0.008450,0.007475,0.030968,0.026211,0.019291,0.010733,0.024354,0.005923,0.008979,0.009587,0.012208,0.008140,0.012147,happy male
0.037479,0.011144,2.219554,0.264115,0.211592,0.764633,0.004440,0.062719,-38.167711,1.049563,0.044899,0.032889,-0.213184,0.009029,0.186250,0.061159,-0.000979,0.047100,-0.103839,0.011908,-0.048410,0.012672,0.002936,0.017708,0.004064,0.010468,0.005417,0.039023,0.003234,0.003567,0.011659,0.017791,0.006632,0.017233,0.038029,0.011860,0.574531,0.116330,0.063566,0.694648,0.003366,0.091064,3.813979,0.579166,0.472727,0.323436,0.316730,0.229956,0.218218,0.198977,0.209481,0.193217,0.144093,0.157132,0.204584,0.015849,0.004124,0.018807,0.003272,0.011262,0.005181,0.028246,0.004610,0.004658,0.008680,0.016165,0.011179,0.010409,happy male
0.061843,0.006927,2.737371,0.284555,0.240660,0.979066,0.006605,0.111006,-35.737828,1.268228,-0.035677,0.030067,-0.365180,0.024825,0.130078,-0.053296,-0.080169,-0.058001,-0.124320,-0.073958,-0.058717,0.007781,0.003478,0.027637,0.011938,0.014959,0.010729,0.014014,0.002383,0.004862,0.011151,0.019790,0.006354,0.014244,0.046472,0.009743,0.569601,0.075905,0.033002,0.670938,0.004894,0.105334,3.848824,0.670104,0.618744,0.405870,0.410953,0.299067,0.284351,0.216409,0.312015,0.264536,0.294262,0.238387,0.218888,0.006780,0.003691,0.026143,0.013098,0.020176,0.014270,0.012993,0.002608,0.004804,0.013331,0.019529,0.009338,0.008405,happy male
0.092532,0.007700,3.002478,0.221787,0.219000,0.885793,0.009113,0.086286,-33.698517,1.266095,-0.344215,0.066102,-0.248478,0.073282,0.034054,-0.185938,-0.237872,-0.224498,-0.278228,-0.012969,0.068111,0.006864,0.002085,0.031284,0.013119,0.029843,0.020197,0.028784,0.004301,0.006707,0.004237,0.015931,0.008058,0.023573,0.041536,0.010630,0.301929,0.055469,0.027374,0.401155,0.008749,0.082811,3.005091,0.602300,0.748228,0.409572,0.437731,0.320396,0.305535,0.245558,0.258970,0.221046,0.277786,0.267968,0.245670,0.007846,0.001970,0.029525,0.013055,0.030905,0.026934,0.027989,0.008124,0.010495,0.004652,0.020871,0.012784,0.013458,happy male
0.077403,0.009887,2.672798,0.276883,0.251084,0.839421,0.009712,0.174608,-33.788032,1.610048,-0.049478,-0.038449,-0.163299,-0.050942,0.184592,-0.078589,-0.143121,-0.172046,-0.212850,0.063938,-0.032326,0.010039,0.003025,0.037485,0.009270,0.011966,0.016164,0.103372,0.002549,0.003940,0.005718,0.009421,0.005646,0.038501,0.056789,0.012639,0.362799,0.065444,0.032314,0.707124,0.008519,0.196618,2.647946,0.805443,0.700146,0.503482,0.330906,0.278080,0.243722,0.223809,0.230219,0.204828,0.254294,0.231826,0.290402,0.014591,0.005571,0.029115,0.009385,0.021052,0.033461,0.043680,0.005422,0.006150,0.008786,0.015216,0.011948,0.016181,happy male
0.049145,0.014449,2.927293,0.178238,0.222751,0.424387,0.014643,0.069933,-31.694853,1.456673,-0.076158,-0.070989,-0.319627,0.244252,0.021678,0.067288,-0.105108,-0.084012,-0.129085,-0.092023,-0.029998,0.009513,0.004235,0.030662,0.009967,0.009623,0.007179,0.159399,0.002080,0.004606,0.007037,0.007786,0.005936,0.052030,0.027483,0.011740,0.341336,0.041492,0.022742,0.350236,0.014473,0.067794,2.127361,0.557756,0.642305,0.400408,0.514757,0.234336,0.292404,0.265547,0.234776,0.203513,0.187844,0.221969,0.238502,0.012144,0.006660,0.031155,0.016069,0.017021,0.011032,0.064733,0.003347,0.007938,0.010426,0.009076,0.009358,0.018269,happy male
0.066074,0.019573,2.982884,0.179327,0.209241,0.580781,0.012188,0.087990,-31.799870,1.325496,-0.149236,-0.108033,-0.434431,0.269247,0.138803,-0.052051,0.033309,-0.147749,-0.297679,-0.205468,-0.083189,0.010543,0.007402,0.030984,0.016311,0.014199,0.005033,0.062824,0.001675,0.004108,0.010461,0.017190,0.004779,0.029192,0.037414,0.025560,0.274311,0.055740,0.039621,0.433165,0.008371,0.079889,3.044581,0.696669,0.676805,0.561029,0.492772,0.241988,0.289723,0.238817,0.263075,0.297666,0.245693,0.258079,0.259462,0.014255,0.011942,0.033660,0.020144,0.018513,0.005594,0.046008,0.002642,0.005942,0.015077,0.021851,0.005471,0.018324,happy male
0.047077,0.008958,2.886611,0.202319,0.229832,0.406193,0.012934,0.068875,-33.581214,1.918104,0.033974,0.174191,-0.167568,-0.022024,0.110751,-0.011693,-0.137394,0.046505,-0.146714,-0.067344,-0.043238,0.009760,0.002109,0.046082,0.015358,0.014984,0.005898,0.088589,0.001831,0.003054,0.014034,0.015997,0.006776,0.037694,0.043944,0.012675,0.310112,0.052822,0.034336,0.422773,0.010095,0.104717,2.047285,0.820006,0.833272,0.513343,0.485578,0.348126,0.329933,0.250511,0.264671,0.317184,0.275885,0.241166,0.239475,0.012245,0.002245,0.061534,0.024488,0.022551,0.009635,0.053637,0.003393,0.004692,0.017794,0.019024,0.012813,0.018088,happy male
0.065230,0.005329,2.723172,0.279486,0.248052,0.906282,0.005520,0.068281,-35.391319,1.311501,0.191792,0.123347,-0.314753,0.219052,0.072536,-0.033104,0.025263,-0.043706,0.007574,0.071959,0.054032,0.005056,0.002884,0.026907,0.011027,0.009749,0.005337,0.094138,0.003194,0.005396,0.009371,0.017654,0.004469,0.030763,0.051917,0.005943,0.429462,0.084607,0.039881,0.521313,0.004429,0.065578,3.599247,0.626111,0.667349,0.417614,0.444550,0.300530,0.262363,0.272985,0.255106,0.216235,0.222877,0.202633,0.167481,0.005914,0.003459,0.021076,0.012493,0.006537,0.006661,0.061794,0.005933,0.004898,0.009453,0.019037,0.006637,0.015373,happy male
